video_id,jogo,titulo,canal,data,visualizacoes,likes,comentarios,plataforma
DQ-2oaynZ0E,World of Warcraft,trust in me combustion retail wow mage pvp dragonflight #shorts #tiktok #gaming #anime #viral #funny,Aluneth Master,2024-06-22T12:10:05Z,1273054,15749,653,YouTube
4rECig2QhG0,World of Warcraft,World of Warcraft but there&#39;s no classes,Ascension,2024-10-24T13:00:07Z,1323154,26901,833,YouTube
QlZbLUVRphY,World of Warcraft,FURY WARRIOR TUTORIAL #asmongold #shorts,Asmongold Shorts,2022-12-06T01:00:06Z,1061605,16368,570,YouTube
4GV7hKR4L44,World of Warcraft,I Tried World of Warcraft (as a Complete Beginner),LẽSnow,2025-08-29T13:27:31Z,978060,25757,1448,YouTube
JwOJhqbkdcs,World of Warcraft,il videogiocatore PIU&#39; MALVAGIO di tutti i tempi,Il Forla,2024-11-21T12:30:15Z,1005816,77781,523,YouTube
9eCS_80rJiM,World of Warcraft,Mage vs Thunderfury Rogue World PvP #wowpvp #classicwow #magepvp,Ralin,2025-07-15T20:05:00Z,1975820,17245,844,YouTube
Eip57pqzSR4,World of Warcraft,Xaryu Forgot He Was Playing Retail WoW,Xaryu,2026-03-01T14:00:29Z,1795570,19780,1808,YouTube
j6_RjDRLLaY,World of Warcraft,I Played WoW On A Fresh Account (It Was Hell),Bellular Warcraft,2025-06-26T23:07:58Z,924653,23188,5597,YouTube
vUsVHkCuqK0,World of Warcraft,World of Warcraft is Becoming Disney 😔,Livestreams Memes,2026-02-04T15:27:43Z,1417187,37504,4703,YouTube
0gaXIjqnJlQ,World of Warcraft,The CRAZIEST World Of Warcraft Feature,WoWHub,2024-08-27T03:48:52Z,1110623,19051,1038,YouTube
AGxDpd2wyXg,World of Warcraft,Le plus grand exploit de l’histoire de World of Warcraft,Kombo,2026-03-01T13:15:02Z,901200,39852,1153,YouTube
IMsK31SB-5U,World of Warcraft,Here’s why I logged on to WoW today..,Asmongold TV  ,2026-02-26T12:00:23Z,897926,16008,2962,YouTube
d4Zrhb0mbO8,World of Warcraft,The Greatest Adventure in World of Warcraft,Jediwarlock,2024-06-21T17:00:26Z,889671,20762,3051,YouTube
H9rF1CSSh-w,World of Warcraft,"Jeff Kaplan: World of Warcraft, Overwatch, Blizzard, and Future of Gaming | Lex Fridman Podcast #493",Lex Fridman,2026-03-11T20:21:39Z,877284,26134,3850,YouTube
Y8uI1JpT1R0,World of Warcraft,"Remember That Pandemic in WoW? Well, It&#39;s Back",theScore esports,2025-01-11T17:00:27Z,873325,44529,355,YouTube
Soq6g3dL1Ys,World of Warcraft,Coming Home Cinematic | World of Warcraft: Midnight,World of Warcraft,2026-01-29T17:27:23Z,1690594,15922,3180,YouTube
OAaOqqwBXUY,World of Warcraft,Why Asmongold Really Quit WoW,Sodapoppin,2025-08-09T01:00:32Z,1566797,21582,1003,YouTube
N9RHZ8RlILI,World of Warcraft,World of Warcraft (2025) - Gameplay (PC UHD) [4K60FPS],Throneful,2025-01-08T10:00:30Z,819708,4819,499,YouTube
Grz6_-vZTnM,World of Warcraft,I now understand why its called the “greatest of all time”,Gbay99,2025-10-20T12:16:52Z,810893,29302,5033,YouTube
yF_zizCU5sM,World of Warcraft,Me as a Fury Warrior in PvP… until I meet a Feral Druid #worldofwarcraft #warcraft #mmo #mmorpg,Dvalin Gaming,2025-04-20T14:01:13Z,1602587,9843,310,YouTube
kLZ1lcuNkgs,World of Warcraft,A NEW Warcraft-Style RTS is Out?? #warcraft #warcraft3 #rts #esports  #thescouring,ElleixGaming,2025-11-06T14:01:17Z,1143516,11022,727,YouTube
ELSY17O2xBM,World of Warcraft,The Night Elf Who Hates Horde &amp; ALLIANCE  #wordofwarcraft #thewarwithin #worldofwarcraftclassic,Platinum WoW,2024-06-25T16:00:11Z,953345,30572,2006,YouTube
QzhoIn-_AAc,World of Warcraft,"Hardcore Classic WoW, but I don&#39;t know how to play (#1)",J1mmy,2024-12-10T21:04:21Z,761795,27061,1585,YouTube
uOdD-mPf-QM,World of Warcraft,The Most Coordinated 160 Player Raid - &quot;For The Alliance!&quot; Achievement,Ross2312,2022-09-25T18:00:16Z,757457,6694,723,YouTube
Z7LX7pQslxw,World of Warcraft,Stranglethorn is no joke. Be careful out there!,World of Warcraft,2023-09-13T17:04:15Z,871847,33620,394,YouTube
mP_mVuo3Y0k,World of Warcraft,⚡️SKILLED 1v1 VS Full BiS Priest Classic WoW⚡️#worldofwarcraft #wowclassic #classicwow #gaming #pvp,Morphious,2024-05-26T15:22:31Z,1018597,9128,475,YouTube
g79VJA8dLTc,World of Warcraft,Why I Play WoW Alone - The Solo Experience,Angelikatosh,2025-03-14T19:00:01Z,751352,30410,4712,YouTube
7hl59M8FzN8,World of Warcraft,World of Warcraft 2: The Azeroth Journey | WoW Remastered AI Cinematic,WOW:REBORN,2025-03-13T19:17:09Z,754859,18519,2054,YouTube
3lRtgXrQhdk,World of Warcraft,Classic World of Warcraft on a Retro Gaming PC #retrogaming #worldofwarcraft,OldSchoolRigs,2025-06-24T21:01:25Z,1695658,28519,1055,YouTube
nAkJo9g3Ykw,World of Warcraft,PROOF that mage is the BEST CLASS in Season of Discovery,Xaryu,2023-12-12T18:06:03Z,774519,9515,409,YouTube
nnzdeoSMkvM,World of Warcraft,WOW Complete Beginner Guide 2025 (War Within),Lucky Ghost,2024-08-22T16:43:20Z,722440,13622,851,YouTube
TYiE5vN7SNQ,World of Warcraft,WoW Player&#39;s Reaction to Guild Wars 2 Guardian Abilities,Geegan,2021-06-08T13:23:07Z,810498,9486,510,YouTube
zKj4VTDalA4,World of Warcraft,Steam Deck  360 No Scope Advantage! Spin to Win!,Swifty,2025-05-25T12:28:15Z,1422658,8059,679,YouTube
9fNKxcFdUjY,World of Warcraft,INTRODUCCIÓN AL WOW CLASSIC | ¿EMPEZAR A JUGAR? | CLASES Y RAZAS EN WOW BURNING CRUSADE,elxokas,2021-05-21T15:00:10Z,685628,25378,765,YouTube
qSAtbxDnE-Q,World of Warcraft,Playing World of Warcraft For The First Time | Let&#39;s Play World of Warcraft in 2022 | Ep 1,OmarioRpgGaming,2022-10-05T14:47:30Z,680968,10316,1173,YouTube
TU1Lq-mtKcQ,EA Sports FC 26,FC Mobile Ballon dOr Packs!🧃,StanManTV,2025-10-10T16:50:25Z,18705407,322220,614,YouTube
9RKJ2QLKOLY,EA Sports FC 26,Perfect Freekick FC25 ⬇️, FC26Tutorials1,2025-05-28T15:36:43Z,26209032,163975,224,YouTube
TSi0iJYSQ24,EA Sports FC 26,EA SPORTS FC 26 | Official Reveal Trailer,EA SPORTS FC,2025-07-16T15:57:07Z,12094005,291696,23425,YouTube
XhP3Xh4LMA8,EA Sports FC 26,EA SPORTS FC 24 | Official Gameplay Trailer,EA SPORTS FC,2023-07-13T17:07:10Z,9232284,211805,10234,YouTube
7IHiuDa8Jfg,EA Sports FC 26,FC 26 Goalkeepers GONE WRONG! #108 #fc26,Ranking King,2026-04-10T12:00:11Z,13637362,115328,284,YouTube
HLfKF8Ah4Yk,EA Sports FC 26,FIFA Ball Deformation Evolution: 20 Years of Physics! (FIFA 04 - FC 26),awesomePCgames,2025-08-08T20:39:58Z,10441828,200865,386,YouTube
c-nAiwqrUZg,EA Sports FC 26,FC 26 Noob vs Casual vs Pro Long Shooting,FC26 Tutorials,2026-02-09T19:39:44Z,10809776,84102,358,YouTube
MEL4y4mXUkI,EA Sports FC 26,FC 26 + PS5 Pro + OLED 83″ = Pure happiness 🎮✨#fc26 #ps5 #gamingsetup #goodvibes #happiness,Andreas Home,2025-10-22T01:10:29Z,7997766,112641,1352,YouTube
lXEpmmDWf-4,EA Sports FC 26,Dribbling Skills FC25 ⬇️,FC26 Tutorials,2025-03-09T17:52:56Z,7059523,58910,391,YouTube
0GE8YCIQF2M,EA Sports FC 26,EA SPORTS FC 26 | Official Gameplay Deep Dive,EA SPORTS FC,2025-07-22T15:57:08Z,4414257,122007,10490,YouTube
ONIsBrOE8co,EA Sports FC 26,NEW Secret Skill Move in FC 26 😱🔥,FC PowerPlay,2025-10-15T18:30:23Z,8793096,34181,170,YouTube
qJ-erjPCXHk,EA Sports FC 26,EA Sports please put Diogo Jota on the FC 26 cover. 🥹🙏,FutVibes,2025-07-06T13:01:36Z,7120354,164542,1049,YouTube
z52dJRdTf7Q,EA Sports FC 26,Ea Fc 26 Vs 25 Trailer 🤯,Ronnyfx,2025-07-26T13:54:07Z,8354543,73907,387,YouTube
Z4a7TMNoSeE,EA Sports FC 26,Testing EA SPORTS FC 26 First Look Gameplay | PS5 #easportsfc25 #easportfc #efootball #efootball2025,Med-San,2025-02-07T10:31:00Z,4600605,55153,640,YouTube
L4X2TOlxpXE,EA Sports FC 26,3 celebrations we want in FC 26 🙏,Jacko Ginco,2025-08-09T11:27:26Z,5088464,50835,458,YouTube
EabAJc-2F5k,EA Sports FC 26,EA SPORTS FC 26 | Official Career Deep Dive,EA SPORTS FC,2025-08-01T15:57:07Z,2625863,81516,6793,YouTube
tHx2FE3ifDo,EA Sports FC 26,WHAT IS THIS TEAM!?! 😨,AuzioMF,2025-09-23T14:30:50Z,5611000,75952,465,YouTube
JqNVD1OB9TY,EA Sports FC 26,1 Impossible Goal With Every Icon,MoreCrunch,2025-04-26T14:00:26Z,2590294,15569,298,YouTube
iKZIyo811HE,EA Sports FC 26,Repeat or Redemption? | Obrun v Vejrgang | FC Pro Open Final | Full Match,EA SPORTS FC Pro,2025-02-01T21:54:18Z,2573268,22924,1206,YouTube
k3UzzUGzceA,EA Sports FC 26,🔥 Ballon d’or special best card 😱 #fcmobile #viral #ea #fc26,Mavrixon,2025-10-08T11:33:01Z,4425843,45575,422,YouTube
OGfWKfGAZOw,EA Sports FC 26,COMENCE UN MODO CARRERA EN EL FC26 CON EL MANCHESTER UNITED DE ENTRENADOR... EPISODIO 1,Davoo Xeneize Plus,2025-09-21T16:01:02Z,2522543,107237,5014,YouTube
x0gDi9xDBAA,EA Sports FC 26,Pov : My Card in FC26 💀🪄#eafc25 #eafc24 #eafcmobile #fifamobile #shorts#vishyfc #viral,Vishy FC,2025-10-07T12:35:26Z,4677610,59871,1075,YouTube
a2NybOY0LAA,EA Sports FC 26,I Built the Most Expensive Team… in FC 26,S2G,2025-09-28T12:20:34Z,2399050,27608,592,YouTube
YaY10FmC_w4,EA Sports FC 26,I Reach 120 Ovr in Fc26 💀💪#eafc25 #eafc24 #eafcmobile #fifamobile #shorts#vishyfc #viral,Vishy FC,2025-10-24T10:17:54Z,3659579,57516,432,YouTube
OCKdTCMZ6QE,EA Sports FC 26,Noob vs Pro Finishing – Low Driven Shots FC26,FC26 Tutorials,2025-10-16T17:44:39Z,4501348,38903,179,YouTube
N91LKnDcU7Y,EA Sports FC 26,Tutorial Skill FC26 🤯 #eafc26 #fifa #football,FC26 Tutorials,2026-05-09T17:09:06Z,4912420,30288,153,YouTube
TrkGHw91Gb8,EA Sports FC 26,Impossible Bicycle Kick Goals ☠🔥 #fifa #eafc #fc26 #fc25 #fifa23 #fc24 #football #gaming #shorts,RUN D,2026-04-25T13:03:03Z,3806305,37515,99,YouTube
YOG94qlddFg,EA Sports FC 26,I Spent $1000 in FC 26,MoreCrunch,2025-11-01T14:00:55Z,2068252,14539,278,YouTube
MVyCZetyIhc,EA Sports FC 26,FC 26 Imperialism: Last Team Standing!,Pazjor,2025-09-30T14:15:04Z,2070424,16865,868,YouTube
VlAyNSo-Kyg,EA Sports FC 26,Le record du monde du Carton Rouge le + rapide d’#FC ! 🔴 #football #gaming #speedrun #fc26,Skinra,2025-08-19T15:30:17Z,3680678,69950,92,YouTube
-gJQbERHWwY,EA Sports FC 26,Trying to win the Champions League with my wife in FC26… 😳⚽ #fc26 #ps5 #gamingsetup #gaming,Andreas Home,2026-01-27T17:55:24Z,3537246,28368,127,YouTube
SWsatFIztBc,EA Sports FC 26,MODO CARRERA HUMILDE - Episodio.1 (EA SPORTS FC 26),ROBERT PG,2026-01-10T14:00:48Z,2007512,91926,4684,YouTube
sdN6MqIiMew,EA Sports FC 26,I Played the Career of Max Dowman…,S2G,2026-03-19T14:19:05Z,1949091,31124,1259,YouTube
KO9UMMq9ZV4,EA Sports FC 26,FC 26 Powerful shots ☠🔥 #fifa #eafc26 #eafc #fc26 #fc25 #football #shorts,RUN D,2025-10-22T22:30:29Z,3685144,45191,335,YouTube
ccImPM2MORk,EA Sports FC 26,UCL But Rating = Shirt Number,More Chuff,2025-11-05T15:30:25Z,1875252,18804,1205,YouTube
eC2Ig3eZhak,EA Sports FC 26,Nightmare  EUSEBIO 🥵 (p-2) #fifa23 #fifamobile #fifa #easports #eafc26 #fcmobile,FC FAIR,2025-10-05T09:39:46Z,3616324,0,471,YouTube
IavIsAZ4QeA,EA Sports FC 26,KSI vs Erling Haaland: The Ultimate FC 26 Showdown,Erling Haaland,2026-05-14T12:00:35Z,1855639,71415,2237,YouTube
1KX15dU0xSM,EA Sports FC 26,Can You Throw The Ball Directly in the Goal in FC 26?,Tom and Matt,2026-03-13T12:00:04Z,3129507,51892,182,YouTube
0Svvuedk_hI,EA Sports FC 26,How to actually do a proper skill move Combo in FC 26,WACSkillZ,2025-09-21T20:23:43Z,4224378,28349,117,YouTube
TZZBI8Y8ryw,EA Sports FC 26,4411 tactics on top #fc26 🔝 Code at the end👊 #tutorial,Bagwellfc,2025-10-15T15:48:41Z,3754626,60655,384,YouTube
MUrpZw_1IpY,EA Sports FC 26,This Corner Is UNSTOPPABLE in FC26 🤯,FC26 Tutorials,2026-04-28T18:54:42Z,3928313,16942,37,YouTube
Tc3vOLjnd1I,EA Sports FC 26,Throw-In Tutorial EA FC26 ⬇️,FC26 Tutorials,2026-03-24T17:23:01Z,3474558,18736,67,YouTube
d26qFDGfS_g,EA Sports FC 26,NUEVO MODO CARRERA FC26 con CASTIGOS y EVENTOS INESPERADOS,ROBERT PG,2025-09-20T16:11:50Z,1710701,59747,4266,YouTube
FX8oqqgUeF8,EA Sports FC 26,I Signed Every Nation’s BEST Player,More Chuff,2025-12-14T12:19:14Z,1603573,19325,779,YouTube
GoZXdKN1VPQ,EA Sports FC 26,I Become the Man United Manager… in FC 26,S2G,2025-09-18T12:29:18Z,1580747,52916,2701,YouTube
G26KN25UnLA,EA Sports FC 26,Fancy Drag Back Tutorial – Master This Stylish Skill Move in FC26 #FC26,Fut inspector,2025-09-22T18:17:00Z,3868989,38379,137,YouTube
8fY8uvRh1ZU,EA Sports FC 26,"Every Ronaldo Goal, +1 Upgrade",More Chuff,2025-11-28T15:30:05Z,1557977,14717,485,YouTube
wbSW3LiW3lE,EA Sports FC 26,What is the Worst Possible Injury in FC 26?,Tom and Matt,2026-03-18T12:01:52Z,2681630,41634,197,YouTube
73LTRheOkqg,EA Sports FC 26,How to do Elastico Variation NEW Skill Move in FC 26,WACSkillZ,2025-09-20T14:55:40Z,2784646,23639,63,YouTube
F-XbUMuPROI,EA Sports FC 26,FC 26 &#39;Be A Goalkeeper&#39; Career Mode #1,2SANDER7,2025-09-19T12:00:34Z,1492664,23186,360,YouTube
gFK2vKBSZGE,EA Sports FC 26,UCL But Shirt Number = Points Per Goal,More Chuff,2025-12-19T15:30:36Z,1492234,14846,1080,YouTube
mTIYDARRgBY,EA Sports FC 26,اول مباراة في FC26  ضد لاعب كاكا 🫨,AboFlah Gaming,2025-10-02T14:41:55Z,1441632,82815,3397,YouTube
r23MvEGMTVQ,EA Sports FC 26,Ronaldo-IShowspeed-Yamal 🥵 Skill Goal #football #fifa #fc26 #gaming #trending #viral,Gj FunX,2025-08-05T07:00:48Z,2456635,24745,113,YouTube
7HoPMgSOePQ,EA Sports FC 26,أول تجربة للعبة FC 26 الكاملة,Abdo 2xd,2025-09-18T08:19:02Z,1421490,88829,2163,YouTube
t-a-iQYcHRY,EA Sports FC 26,Deretan fitur baru di EA FC26 🤝,Revisi Terakhir,2025-09-06T11:17:12Z,2528971,52618,338,YouTube
3fZumiKp5hE,EA Sports FC 26,EA SPORTS FC 26 | First Gameplay Livestream,EA SPORTS FC,2025-09-16T16:20:28Z,1375012,37474,1589,YouTube
S530jLADADQ,EA Sports FC 26,JOGANDO O FC 26 PELA PRIMEIRA VEZ !! Melhorou muito??,MuuhPro,2025-09-18T00:15:06Z,1336757,40280,1594,YouTube
OcBGuVeTDYs,EA Sports FC 26,FC 26 Best Goals After Release 🥶🔥 #fifa #fc26 #fc25 #eafc25 #football #gaming #shorts,RUN D,2025-10-01T12:06:40Z,2562512,39192,230,YouTube
1ooNXhzMBv4,EA Sports FC 26,FC 26 Ultimate Team | Official Deep Dive,EA SPORTS FC,2025-08-05T15:57:07Z,1319705,36710,2508,YouTube
8VYJPC6B2k0,EA Sports FC 26,"Every Yamal Goal, +1 Upgrade",More Chuff,2025-12-24T11:53:45Z,1293830,13872,774,YouTube
VNnc1fSm1bQ,EA Sports FC 26,FC 26 | TOP 20 GOALS #1 (INSANE),Noori,2025-09-23T10:47:28Z,1302494,7483,294,YouTube
_BMbnPohwVk,EA Sports FC 26,Insane Goalkeepers ☠️🧤 #eafc #fifa #eafc25 #fcmobile #fifamobile,FLASH FC,2025-08-08T13:30:38Z,2206003,34116,855,YouTube
vXMilC6Ozjc,EA Sports FC 26,PRIMER GAMEPLAY DE EA FC 26 (ME LO COMPRO) DjMaRiiO,DjMaRiiO,2025-07-22T16:12:39Z,1198643,43904,2336,YouTube
54z5RZYgXbc,EA Sports FC 26,I Made Mbappe The World&#39;s Worst Player,Even More Chuff,2026-01-19T15:30:05Z,1165677,10074,482,YouTube
wgoQ_FTuPto,EA Sports FC 26,Best Corner Tutorial ⬇️,FC26 Tutorials,2025-09-30T17:51:22Z,2490586,19956,152,YouTube
pchNMruBzkc,EA Sports FC 26,"FC 26 vs eFootball 2026 - Graphical Details, Player Animation, Physics - Comparison #fc26",awesomePCgames,2025-10-29T16:22:41Z,1104694,6905,432,YouTube
o6v5mCt0xiU,EA Sports FC 26,FC 26 | TOP 20 GOALS | PS5™ [Full HD],FLASH PLAYER,2025-10-10T14:01:33Z,1080452,6432,190,YouTube
HL8GtRHYw9U,EA Sports FC 26,FC26 But Every Goal = Spend $100,More Chuff,2025-09-19T14:30:15Z,1079533,14450,623,YouTube
e8oYwisfdyA,EA Sports FC 26,Skill + Power Shot Tutorial ⬇️,FC26 Tutorials,2025-04-24T15:18:51Z,2879318,17643,103,YouTube
PKj-foOJpFE,EA Sports FC 26,ONLY IN EA FC 26 😭 #135 #fc26,Ranking King,2026-05-13T12:00:44Z,1732676,28492,56,YouTube
okZh3ktDAxI,EA Sports FC 26,I Create my Own Player… in FC 26,MoreS2G,2025-09-19T12:40:58Z,1006916,30289,2057,YouTube
6Sjjo9dcos8,EA Sports FC 26,Play Real FC 26 ANDROID &amp; iOS! #fifa #fc25 #fcmobile #fc26 #smartphone #games #gameplay #fyp,Guypro Gaming,2025-07-18T23:49:57Z,50742369,341492,159,YouTube
AQ_qVmmEeZ8,EA Sports FC 26,"FC 26 - Real Madrid vs Barcelona. Ft. Mbappe, Yamal, | UCL Final 2026 El Clasico Full Match!",Theft Gamerz,2025-11-30T14:00:16Z,976760,7634,188,YouTube
y_yZ5I3K5JE,EA Sports FC 26,Play Real FC 26 ANDROID &amp; iOS! #fifa #fc #fcmobile #fc26 #smartphone #games #gaming #fyp,Guypro Gaming,2025-08-22T23:57:38Z,13053871,165414,93,YouTube
9lwWxcHR25c,EA Sports FC 26,Mon joueur est 10 fois plus fragile que Neymar 😭💀 #fc #foot #carriere #gaming #fc26,Skinra,2025-01-02T16:30:01Z,1294909,38256,94,YouTube
HAO2kLslrTc,EA Sports FC 26,I Discarded the Most Expensive Player ☠️💔 #fcmobile #fc26 #fcmobile26,RkReddy,2025-08-18T14:30:41Z,1696183,37994,159,YouTube
hnmI_tVQo8w,EA Sports FC 26,¿Cuál es el JUGADOR MÁS VIEJO POSIBLE en EA FC 26? 😳😱,panchitofifa10,2026-05-23T17:30:11Z,1713964,44061,60,YouTube
hm5ArqXKl8A,EA Sports FC 26,EA Sports FC 26 - All New Gameplay Features &amp; Celebrations,MAD GAM3R,2025-09-06T15:32:39Z,938080,9877,697,YouTube
CPL4lqf0_iI,EA Sports FC 26,FC MOBILE 25❌ FC MOBILE 26✅ #fifamobile #fcmobile #messi #ronaldo #fifamobile23 #fcmobile25,Gamers window,2025-08-26T07:30:12Z,1956870,0,168,YouTube
Ei6mxs3LjIE,EA Sports FC 26,I Played FC26 for 72 Hours Straight,Jamie Fussell,2025-10-15T16:00:14Z,905430,12832,682,YouTube
IdPXnTorN2Q,EA Sports FC 26,FC 25 on Xbox Series S,Vertraxis,2025-07-11T11:00:40Z,1405756,27043,119,YouTube
v5B_YieMzIg,EA Sports FC 26,Ronaldo | FC Mobile 26 vs 2050 👑🔥 #fcmobile #ronaldo #fifamobile #football,Gaming Gangs HD,2025-08-16T13:01:39Z,2000329,10480,64,YouTube
bnu6Ebp6NI4,EA Sports FC 26,Fui a comprar el EA Sports FC26 para Nintendo Switch 2 😎👍,Ray Bacon,2025-09-26T14:17:41Z,1801752,26362,329,YouTube
dMeLXhZAMn4,EA Sports FC 26,"FC 26: PS4 vs PS5 Comparison - Graphics, Celebrations, Features, Players &amp; More! #fc26",awesomePCgames,2025-10-25T10:51:26Z,1040640,20728,149,YouTube
cyK0gh4nivQ,EA Sports FC 26,"FC26, FC25, FC24 &amp; FC23 PS5 Full Set in One Place | GameStop Pakistan #fifa26 #fc26 #ps5games",GameStop Pakistan,2025-09-25T11:15:04Z,1800966,14244,134,YouTube
0FXZjrsOPpk,EA Sports FC 26,FC 26 - Real Madrid vs. Barcelona - La Liga 25/26 El Clasico Full Match | PS5 Pro [4K60],MJ7,2025-09-28T15:38:08Z,858470,6405,238,YouTube
ef_1F9Y6QJ0,EA Sports FC 26,FC26 NEW Shooting Tutorial ⬇️,FC26 Tutorials,2025-10-28T08:31:10Z,2144817,16433,95,YouTube
EIJswXGX9XM,EA Sports FC 26,¿Qué pasa al Final de un Modo Carrera de FC26?,LioTiz,2025-09-20T18:27:34Z,1526879,49917,218,YouTube
fFIDDc583_Q,EA Sports FC 26,I Create my Own Club… in FC 26,MoreS2G,2026-02-22T15:37:26Z,852438,33209,3671,YouTube
Nz7HhTq3OIY,EA Sports FC 26,UCL But Speed = Shirt Number,More Chuff,2025-12-07T09:00:28Z,850544,10894,453,YouTube
A1GHujcjkRE,EA Sports FC 26,“I’m Not Buying EA FC 26”,LAG_OG,2025-09-22T21:10:10Z,1673248,25283,284,YouTube
-h84teRK3wc,EA Sports FC 26,MODO CARRERA HUMILDE - Episodio.14 (EA SPORTS FC 26),ROBERT PG,2026-05-20T19:34:15Z,809675,41777,3181,YouTube
kf21igFfuzQ,EA Sports FC 26,Cristiano Ronaldo Evolution FC 24 - FC 27 ☠️🔥 #eafc26 #fc26 #shorts,Jogges | FIFA & Football,2025-10-03T09:01:19Z,1669054,13511,101,YouTube
pzGtqCrpmeg,EA Sports FC 26,"FC 26 vs eFootball 2026 | Graphics, Animations &amp; Realism Compared",SO FOOTY,2026-01-22T15:01:33Z,778176,4892,451,YouTube
2MFZyXmahGA,EA Sports FC 26,Can I Win the UCL with Long Shots Only...,More Chuff,2025-10-29T15:30:01Z,771230,9920,546,YouTube
U1p68BeOXeM,EA Sports FC 26,Yamal FC 25 Vs Yamal FC 26 Speed Test⚡ | #lamineyamal  #shorts #eafc25,JoG9,2025-05-13T20:00:31Z,1391010,8493,70,YouTube
Koij5VmsqNg,EA Sports FC 26,Power Shot FREEKICK Tutorial ⬇️,FC26 Tutorials,2025-08-09T15:01:06Z,1796122,14438,85,YouTube
-YsbRVr-9w8,EA Sports FC 26,Stopde Thinks He Packs Ronaldo in FC Mobile 26!!  #fcmobile,Stopde,2025-10-04T01:00:01Z,1673870,17610,221,YouTube
ue7ldeq-QKY,EA Sports FC 26,Freekick Tutorial ⬇️ #fc26,FC26 Tutorials,2025-09-19T18:42:36Z,1844449,13076,62,YouTube
gVNnQjiYz_0,EA Sports FC 26,EA Sports FC 26: The Most Realistic Football Game Ever Made,awesomePCgames,2025-10-22T09:33:53Z,1030351,16560,57,YouTube
0n0V6s6s-8I,Call of Duty Warzone,Swagg steals Nadia&#39;s hacks for Warzone 2,Swagg,2022-11-21T03:40:56Z,127452334,3686433,11538,YouTube
tH0sc_EPvs4,Call of Duty Warzone,Bronny steals Swagg&#39;s hacks,Swagg,2023-06-16T02:51:25Z,35544972,1320131,2319,YouTube
63HC3iCDPek,Call of Duty Warzone,I Faced Nadia 1v1 for the Win 😳,TCaptainX,2022-10-17T18:25:49Z,35030644,1657218,18985,YouTube
6aosSNGw3qg,Call of Duty Warzone,WHEN YOU PULL OFF THE SELF REVIVE - CALL OF DUTY WARZONE REBIRTH ISLAND,Goal Post68,2024-07-28T16:55:05Z,34292925,395554,2010,YouTube
XvDzJzYod6s,Call of Duty Warzone,Helping out enemies with camo challenges in Call of Duty,Wacke,2021-02-23T19:09:03Z,23605474,1389968,10151,YouTube
8DKua4U6xMc,Call of Duty Warzone,Real vs Fake COD *CHALLENGE* 😱,FaZe Blaze,2022-08-30T18:00:03Z,22546930,671292,7796,YouTube
ieCX-S6Xr88,Call of Duty Warzone,Warzone Stim Shot in Real Life 😱,Wacke,2022-08-10T01:14:19Z,22915902,704786,4070,YouTube
mGi3SmpLoaU,Call of Duty Warzone,New FORTUNES KEEP map IS COMING! When Rebirth Island?,LiterallyRay,2022-08-28T01:00:09Z,23554096,503002,3502,YouTube
rGoh0jU9948,Call of Duty Warzone,Who Has The Dirtiest Setup in Nuke Squad?,Nuke Squad,2023-05-30T03:26:17Z,18569773,657387,6947,YouTube
9lr9rSYBXUY,Call of Duty Warzone,This Player RUINED WARZONE! 😱,FaZe Blaze,2022-08-08T02:40:21Z,19360145,531106,2991,YouTube
XV8vBqNu9nI,Call of Duty Warzone,CALL OF DUTY MODERN WARFARE 2 Gameplay Walkthrough Campaign FULL GAME [4K 60FPS PS5],MKIceAndFire,2022-10-21T02:05:40Z,18131679,200359,9055,YouTube
H78X9dH7d9g,Call of Duty Warzone,Squid Game skins in Warzone are so tuff😍 / all skins &amp; bot lobbies in bio⬆ #squidgame  #warzone #cod,Wu77a,2025-01-07T18:58:28Z,17569187,730553,1451,YouTube
B7zl2trYs9A,Call of Duty Warzone,The Controller Made For PC…,YTLukeyy,2024-02-12T11:30:31Z,17286093,0,6945,YouTube
NNMJRBCl1Sc,Call of Duty Warzone,1v4 endgame vs *ACTUAL* sweats #warzone #callofduty #rebirthisland #mw3,Galaxywz,2024-09-20T01:09:22Z,17385601,500923,4618,YouTube
sfDejt6EuS4,Call of Duty Warzone,@CallofDuty can you PLEASE EXPLAIN?? 🤔#shorts,RowdyRogan,2022-11-25T19:00:31Z,13670683,249563,1073,YouTube
